Kaggle_Set,Kaggle_Id,Survived,Pclass,Name,Sex,Kaggle_Age,SibSp,ParCh,Ticket,Fare,Cabin,Embarked,ID_No,Age,Age_Group,Group,Class,Home_Country,English,ESC,Nat_Group,Boarded
train,166,1,3,"Goldsmith, Master. Frank John William ""Frankie""",male,9,0,2,363291,20.525,,S,763,9,00to13years,Children,3rd Class,England,1,1,British,Southampton
train,167,1,1,"Chibnall, Mrs. (Edith Martha Bowerman)",female,,0,1,113505,55,E33,S,387,48,40to49years,Passengers,1st Class,England,1,1,British,Southampton
train,168,0,3,"Skoog, Mrs. William (Anna Bernhardina Karlsson)",female,45,1,4,347088,27.9,,S,1864,43,40to49years,Passengers,3rd Class,Sweden,0,0,European,Southampton
train,169,0,1,"Baumann, Mr. John D",male,,0,0,PC 17318,25.925,,S,147,60,50yearsplus,Passengers,1st Class,USA,0,1,American,Cherbourg
train,170,0,3,"Ling, Mr. Lee",male,28,0,0,1601,56.4958,,S,1209,28,25to29years,Passengers,3rd Class,China,0,0,Other,Southampton
train,171,0,1,"Van der hoef, Mr. Wyckoff",male,61,0,0,111240,33.5,B19,S,2057,61,50yearsplus,Passengers,1st Class,USA,0,1,American,Belfast
train,172,0,3,"Rice, Master. Arthur",male,4,4,1,382652,29.125,,Q,1688,4,00to13years,Children,3rd Class,Ireland,0,1,Irish,Queenstown
train,173,1,3,"Johnson, Miss. Eleanor Ileen",female,1,1,1,347742,11.1333,,S,1028,1,00to13years,Children,3rd Class,USA,0,1,American,Southampton
train,174,0,3,"Sivola, Mr. Antti Wilhelm",male,21,0,0,STON/O 2. 3101280,7.925,,S,1859,21,20to24years,Passengers,3rd Class,USA,0,1,American,Southampton
train,175,0,1,"Smith, Mr. James Clinch",male,56,0,0,17764,30.6958,A7,C,1890,56,50yearsplus,Passengers,1st Class,France,0,0,European,Cherbourg
train,176,0,3,"Klasen, Mr. Klas Albin",male,18,1,1,350404,7.8542,,S,1127,18,14to19years,Passengers,3rd Class,Sweden,0,0,European,Southampton
train,177,0,3,"Lefebre, Master. Henry Forbes",male,,3,1,4133,25.4667,,S,1172,5,00to13years,Children,3rd Class,France,0,0,European,Southampton
train,178,0,1,"Isham, Miss. Ann Elizabeth",female,50,0,0,PC 17595,28.7125,C49,C,987,50,50yearsplus,Passengers,1st Class,USA,0,1,American,Cherbourg
train,179,0,2,"Hale, Mr. Reginald",male,30,0,0,250653,13,,S,811,30,30to34years,Passengers,2nd Class,USA,0,1,American,Southampton
train,180,0,3,"Leonard, Mr. Lionel",male,36,0,0,LINE,0,,S,1182,36,35to39years,Passengers,3rd Class,USA,0,1,American,Southampton
train,181,0,3,"Sage, Miss. Constance Gladys",female,,8,2,CA. 2343,69.55,,S,1773,7,00to13years,Children,3rd Class,England,1,1,British,Southampton
train,182,0,2,"Pernot, Mr. Rene",male,,0,0,SC/PARIS 2131,15.05,,C,1591,39,35to39years,Servants,2nd Class,France,0,0,European,Cherbourg
train,183,0,3,"Asplund, Master. Clarence Gustaf Hugo",male,9,4,2,347077,31.3875,,S,80,9,00to13years,Children,3rd Class,Sweden,0,0,European,Southampton
train,184,1,2,"Becker, Master. Richard F",male,1,2,1,230136,39,F4,S,163,1,00to13years,Children,2nd Class,India,0,1,OES,Southampton
train,185,1,3,"Kink-Heilmann, Miss. Luise Gretchen",female,4,0,2,315153,22.025,,S,1118,4,00to13years,Children,3rd Class,Switzerland,0,0,European,Southampton
train,186,0,1,"Rood, Mr. Hugh Roscoe",male,,0,0,113767,50,A32,S,1731,38,35to39years,Passengers,1st Class,USA,0,1,American,Southampton
train,187,1,3,"O'Brien, Mrs. Thomas (Johanna ""Hannah"" Godfrey)",female,,1,0,370365,15.5,,Q,1486,26,25to29years,Passengers,3rd Class,Ireland,0,1,Irish,Queenstown
train,188,1,1,"Romaine, Mr. Charles Hallace (""Mr C Rolmane"")",male,45,0,0,111428,26.55,,S,1729,45,40to49years,Passengers,1st Class,USA,0,1,American,Southampton
train,189,0,3,"Bourke, Mr. John",male,40,1,1,364849,15.5,,Q,235,42,40to49years,Passengers,3rd Class,Ireland,0,1,Irish,Queenstown
train,190,0,3,"Turcin, Mr. Stjepan",male,36,0,0,349247,7.8958,,S,2040,36,35to39years,Passengers,3rd Class,Croatia,0,0,European,Southampton
train,191,1,2,"Pinsky, Mrs. (Rosa)",female,32,0,0,234604,13,,S,1624,32,30to34years,Passengers,2nd Class,USA,0,1,American,Southampton
train,192,0,2,"Carbines, Mr. William",male,19,0,0,28424,13,,S,336,19,14to19years,Passengers,2nd Class,England,1,1,British,Southampton
train,193,1,3,"Andersen-Jensen, Miss. Carla Christine Nielsine",female,19,1,0,350046,7.8542,,S,44,19,14to19years,Passengers,3rd Class,Denmark,0,0,European,Southampton
train,194,1,2,"Navratil, Master. Michel M",male,3,1,1,230080,26,F2,S,1449,3,00to13years,Children,2nd Class,France,0,0,European,Southampton
train,195,1,1,"Brown, Mrs. James Joseph (Margaret Tobin)",female,44,0,0,PC 17610,27.7208,B4,C,281,44,40to49years,Passengers,1st Class,USA,0,1,American,Cherbourg
train,196,1,1,"Lurette, Miss. Elise",female,58,0,0,PC 17569,146.5208,B80,C,1237,59,50yearsplus,Servants,1st Class,USA,0,1,American,Cherbourg
train,197,0,3,"Mernagh, Mr. Robert",male,,0,0,368703,7.75,,Q,1354,26,25to29years,Passengers,3rd Class,Ireland,0,1,Irish,Queenstown
train,198,0,3,"Olsen, Mr. Karl Siegwart Andreas",male,42,0,1,4579,8.4042,,S,1508,42,40to49years,Passengers,3rd Class,Norway,0,0,European,Southampton
train,199,1,3,"Madigan, Miss. Margaret ""Maggie""",female,,0,0,370370,7.75,,Q,1248,21,20to24years,Passengers,3rd Class,Ireland,0,1,Irish,Queenstown
train,200,0,2,"Yrois, Miss. Henriette (""Mrs Harbeck"")",female,24,0,0,248747,13,,S,2212,24,20to24years,Passengers,2nd Class,France,0,0,European,Southampton
train,201,0,3,"Vande Walle, Mr. Nestor Cyriel",male,28,0,0,345770,9.5,,S,2067,28,25to29years,Passengers,3rd Class,Belgium,0,0,European,Southampton
train,202,0,3,"Sage, Mr. Frederick",male,,8,2,CA. 2343,69.55,,S,1777,16,14to19years,Passengers,3rd Class,England,1,1,British,Southampton
train,203,0,3,"Johanson, Mr. Jakob Alfred",male,34,0,0,3101264,6.4958,,S,1021,34,30to34years,Passengers,3rd Class,Finland,0,0,European,Southampton
train,204,0,3,"Youseff, Mr. Gerious",male,45.5,0,0,2628,7.225,,C,2210,45,40to49years,Passengers,3rd Class,Lebanon,0,0,Ottoman,Cherbourg
train,205,1,3,"Cohen, Mr. Gurshon ""Gus""",male,18,0,0,A/5 3540,8.05,,S,413,18,14to19years,Passengers,3rd Class,England,1,1,British,Southampton
train,206,0,3,"Strom, Miss. Telma Matilda",female,2,0,1,347054,10.4625,G6,S,1952,2,00to13years,Children,3rd Class,USA,0,1,American,Southampton
train,207,0,3,"Backstrom, Mr. Karl Alfred",male,32,1,0,3101278,15.85,,S,100,32,30to34years,Passengers,3rd Class,Finland,0,0,European,Southampton
train,208,1,3,"Albimona, Mr. Nassef Cassem",male,26,0,0,2699,18.7875,,C,10,26,25to29years,Passengers,3rd Class,Lebanon,0,0,Ottoman,Cherbourg
train,209,1,3,"Carr, Miss. Helen ""Ellen""",female,16,0,0,367231,7.75,,Q,457,16,14to19years,Passengers,3rd Class,Ireland,0,1,Irish,Queenstown
train,210,1,1,"Blank, Mr. Henry",male,40,0,0,112277,31,A31,C,213,39,35to39years,Passengers,1st Class,USA,0,1,American,Cherbourg
train,211,0,3,"Ali, Mr. Ahmed",male,24,0,0,SOTON/O.Q. 3101311,7.05,,S,26,24,20to24years,Passengers,3rd Class,Argentina,0,0,Other,Southampton
train,212,1,2,"Cameron, Miss. Clear Annie",female,35,0,0,F.C.C. 13528,21,,S,326,35,35to39years,Passengers,2nd Class,England,1,1,British,Southampton
train,213,0,3,"Perkin, Mr. John Henry",male,22,0,0,A/5 21174,7.25,,S,1588,22,20to24years,Passengers,3rd Class,England,1,1,British,Southampton
train,214,0,2,"Givard, Mr. Hans Kristensen",male,30,0,0,250646,13,,S,752,30,30to34years,Passengers,2nd Class,Denmark,0,0,European,Southampton
train,215,0,3,"Kiernan, Mr. Philip",male,,1,0,367229,7.75,,Q,1105,22,20to24years,Passengers,3rd Class,Ireland,0,1,Irish,Queenstown
train,216,1,1,"Newell, Miss. Madeleine",female,31,1,0,35273,113.275,D36,C,1455,31,30to34years,Passengers,1st Class,USA,0,1,American,Cherbourg
train,217,1,3,"Honkanen, Miss. Eliina",female,27,0,0,STON/O2. 3101283,7.925,,S,942,27,25to29years,Passengers,3rd Class,Finland,0,0,European,Southampton
train,218,0,2,"Jacobsohn, Mr. Sidney Samuel",male,42,1,0,243847,27,,S,994,40,40to49years,Passengers,2nd Class,England,1,1,British,Southampton
train,219,1,1,"Bazzani, Miss. Albina",female,32,0,0,11813,76.2917,D15,C,152,36,35to39years,Servants,1st Class,USA,0,1,American,Cherbourg
train,220,0,2,"Harris, Mr. Walter",male,30,0,0,W/C 14208,10.5,,S,853,30,30to34years,Passengers,2nd Class,England,1,1,British,Southampton
train,221,1,3,"Sunderland, Mr. Victor Francis",male,16,0,0,SOTON/OQ 392089,8.05,,S,1959,20,20to24years,Passengers,3rd Class,England,1,1,British,Southampton
train,222,0,2,"Bracken, Mr. James H",male,27,0,0,220367,13,,S,245,29,25to29years,Passengers,2nd Class,USA,0,1,American,Southampton
train,223,0,3,"Green, Mr. George Henry",male,51,0,0,21440,8.05,,S,786,40,40to49years,Passengers,3rd Class,England,1,1,British,Southampton
train,224,0,3,"Nenkoff, Mr. Christo",male,,0,0,349234,7.8958,,S,1451,22,20to24years,Passengers,3rd Class,Bulgaria,0,0,European,Southampton
train,225,1,1,"Hoyt, Mr. Frederick Maxfield",male,38,1,0,19943,90,C93,S,957,38,35to39years,Passengers,1st Class,USA,0,1,American,Southampton
train,226,0,3,"Berglund, Mr. Karl Ivar Sven",male,22,0,0,PP 4348,9.35,,S,180,22,20to24years,Passengers,3rd Class,Finland,0,0,European,Southampton
train,227,1,2,"Mellors, Mr. William John",male,19,0,0,SW/PP 751,10.5,,S,1352,19,14to19years,Passengers,2nd Class,England,1,1,British,Southampton
train,228,0,3,"Lovell, Mr. John Hall (""Henry"")",male,20.5,0,0,A/5 21173,7.25,,S,1229,20,20to24years,Passengers,3rd Class,England,1,1,British,Southampton
train,229,0,2,"Fahlstrom, Mr. Arne Jonas",male,18,0,0,236171,13,,S,643,18,14to19years,Passengers,2nd Class,Norway,0,0,European,Southampton
train,230,0,3,"Lefebre, Miss. Mathilde",female,,3,1,4133,25.4667,,S,1175,12,00to13years,Children,3rd Class,France,0,0,European,Southampton
train,231,1,1,"Harris, Mrs. Henry Birkhardt (Irene Wallach)",female,35,1,0,36973,83.475,C83,S,852,35,35to39years,Passengers,1st Class,USA,0,1,American,Southampton
train,232,0,3,"Larsson, Mr. Bengt Edvin",male,29,0,0,347067,7.775,,S,1160,29,25to29years,Passengers,3rd Class,Sweden,0,0,European,Southampton
train,233,0,2,"Sjostedt, Mr. Ernst Adolf",male,59,0,0,237442,13.5,,S,1861,59,50yearsplus,Passengers,2nd Class,Sweden,0,0,European,Southampton
train,234,1,3,"Asplund, Miss. Lillian Gertrud",female,5,4,2,347077,31.3875,,S,84,5,00to13years,Children,3rd Class,Sweden,0,0,European,Southampton
train,235,0,2,"Leyson, Mr. Robert William Norman",male,24,0,0,C.A. 29566,10.5,,S,1192,25,25to29years,Passengers,2nd Class,England,1,1,British,Southampton
train,236,0,3,"Harknett, Miss. Alice Phoebe",female,,0,0,W./C. 6609,7.55,,S,838,21,20to24years,Passengers,3rd Class,England,1,1,British,Southampton
train,237,0,2,"Hold, Mr. Stephen",male,44,1,0,26707,26,,S,933,44,40to49years,Passengers,2nd Class,England,1,1,British,Southampton
train,238,1,2,"Collyer, Miss. Marjorie ""Lottie""",female,8,0,2,C.A. 31921,26.25,,S,427,8,00to13years,Children,2nd Class,England,1,1,British,Southampton
train,239,0,2,"Pengelly, Mr. Frederick William",male,19,0,0,28665,10.5,,S,1582,19,14to19years,Passengers,2nd Class,England,1,1,British,Southampton
train,240,0,2,"Hunt, Mr. George Henry",male,33,0,0,SCO/W 1585,12.275,,S,967,33,30to34years,Passengers,2nd Class,USA,0,1,American,Southampton
train,241,0,3,"Zabour, Miss. Thamine",female,,1,0,2665,14.4542,,C,991,19,14to19years,Passengers,3rd Class,Syria,0,0,Ottoman,Cherbourg
train,242,1,3,"Murphy, Miss. Katherine ""Kate""",female,,1,0,367230,15.5,,Q,1427,18,14to19years,Passengers,3rd Class,Ireland,0,1,Irish,Queenstown
train,243,0,2,"Coleridge, Mr. Reginald Charles",male,29,0,0,W./C. 14263,10.5,,S,418,29,25to29years,Passengers,2nd Class,England,1,1,British,Southampton
train,244,0,3,"Maenpaa, Mr. Matti Alexanteri",male,22,0,0,STON/O 2. 3101275,7.125,,S,1251,22,20to24years,Passengers,3rd Class,Finland,0,0,European,Southampton
train,245,0,3,"Attalah, Mr. Sleiman",male,30,0,0,2694,7.225,,C,91,30,30to34years,Passengers,3rd Class,Canada,0,1,OES,Cherbourg
train,246,0,1,"Minahan, Dr. William Edward",male,44,2,0,19928,90,C78,Q,1371,44,40to49years,Passengers,1st Class,USA,0,1,American,Southampton
train,247,0,3,"Lindahl, Miss. Agda Thorilda Viktoria",female,25,0,0,347071,7.775,,S,1198,25,25to29years,Passengers,3rd Class,Sweden,0,0,European,Southampton
train,248,1,2,"Hamalainen, Mrs. William (Anna)",female,24,0,2,250649,14.5,,S,816,23,20to24years,Passengers,2nd Class,USA,0,1,American,Southampton
train,249,1,1,"Beckwith, Mr. Richard Leonard",male,37,1,1,11751,52.5542,D35,S,165,37,35to39years,Passengers,1st Class,USA,0,1,American,Southampton
train,250,0,2,"Carter, Rev. Ernest Courtenay",male,54,1,0,244252,26,,S,347,54,50yearsplus,Passengers,2nd Class,England,1,1,British,Southampton
train,251,0,3,"Reed, Mr. James George",male,,0,0,362316,7.25,,S,1675,19,14to19years,Passengers,3rd Class,Wales,0,1,British,Southampton
train,252,0,3,"Strom, Mrs. Wilhelm (Elna Matilda Persson)",female,29,1,1,347054,10.4625,G6,S,1951,29,25to29years,Passengers,3rd Class,USA,0,1,American,Southampton
train,253,0,1,"Stead, Mr. William Thomas",male,62,0,0,113514,26.55,C87,S,1930,62,50yearsplus,Passengers,1st Class,England,1,1,British,Southampton
train,254,0,3,"Lobb, Mr. William Arthur",male,30,1,0,A/5. 3336,16.1,,S,1217,30,30to34years,Passengers,3rd Class,USA,0,1,American,Southampton
train,255,0,3,"Rosblom, Mrs. Viktor (Helena Wilhelmina)",female,41,0,2,370129,20.2125,,S,1732,41,40to49years,Passengers,3rd Class,Finland,0,0,European,Southampton
train,256,1,3,"Touma, Mrs. Darwis (Hanne Youssef Razi)",female,29,0,2,2650,15.2458,,C,2032,27,25to29years,Passengers,3rd Class,Lebanon,0,0,Ottoman,Cherbourg
train,257,1,1,"Thorne, Mrs. Gertrude Maybelle",female,,0,0,PC 17585,79.2,,C,2013,38,35to39years,Passengers,1st Class,USA,0,1,American,Cherbourg
train,258,1,1,"Cherry, Miss. Gladys",female,30,0,0,110152,86.5,B77,S,384,30,30to34years,Passengers,1st Class,England,1,1,British,Southampton
train,259,1,1,"Ward, Miss. Anna",female,35,0,0,PC 17755,512.3292,,C,2090,38,35to39years,Servants,1st Class,USA,0,1,American,Cherbourg
train,260,1,2,"Parrish, Mrs. (Lutie Davis)",female,50,0,1,230433,26,,S,1555,59,50yearsplus,Passengers,2nd Class,USA,0,1,American,Southampton
train,261,0,3,"Smith, Mr. Thomas",male,,0,0,384461,7.75,,Q,1902,26,25to29years,Passengers,3rd Class,Ireland,0,1,Irish,Queenstown
train,262,1,3,"Asplund, Master. Edvin Rojj Felix",male,3,4,2,347077,31.3875,,S,81,3,00to13years,Children,3rd Class,Sweden,0,0,European,Southampton
train,263,0,1,"Taussig, Mr. Emil",male,52,1,1,110413,79.65,E67,S,1974,52,50yearsplus,Passengers,1st Class,USA,0,1,American,Southampton
train,264,0,1,"Harrison, Mr. William",male,40,0,0,112059,0,B94,S,856,45,40to49years,Servants,1st Class,England,1,1,British,Southampton
train,265,0,3,"Henry, Miss. Delia",female,,0,0,382649,7.75,,Q,892,23,20to24years,Passengers,3rd Class,Ireland,0,1,Irish,Queenstown
train,266,0,2,"Reeves, Mr. David",male,36,0,0,C.A. 17248,10.5,,S,1676,36,35to39years,Passengers,2nd Class,England,1,1,British,Southampton
train,267,0,3,"Panula, Mr. Ernesti Arvid",male,16,4,1,3101295,39.6875,,S,1547,16,14to19years,Passengers,3rd Class,Finland,0,0,European,Southampton
train,268,1,3,"Persson, Mr. Ernst Ulrik",male,25,1,0,347083,7.775,,S,1598,25,25to29years,Passengers,3rd Class,Sweden,0,0,European,Southampton
train,269,1,1,"Graham, Mrs. William Thompson (Edith Junkins)",female,58,0,1,PC 17582,153.4625,C125,S,781,59,50yearsplus,Passengers,1st Class,USA,0,1,American,Southampton
train,270,1,1,"Bissette, Miss. Amelia",female,35,0,0,PC 17760,135.6333,C99,S,185,39,35to39years,Servants,1st Class,USA,0,1,American,Cherbourg
train,271,0,1,"Cairns, Mr. Alexander",male,,0,0,113798,31,,S,317,28,25to29years,Servants,1st Class,USA,0,1,American,Southampton
train,272,1,3,"Tornquist, Mr. William Henry",male,25,0,0,LINE,0,,S,2029,25,25to29years,Passengers,3rd Class,Sweden,0,0,European,Southampton
train,273,1,2,"Mellinger, Mrs. (Elizabeth Anne Maidment)",female,41,0,1,250644,19.5,,S,1349,41,40to49years,Passengers,2nd Class,England,1,1,British,Southampton
train,274,0,1,"Natsch, Mr. Charles H",male,37,0,1,PC 17596,29.7,C118,C,1445,36,35to39years,Passengers,1st Class,USA,0,1,American,Cherbourg
train,275,1,3,"Healy, Miss. Hanora ""Nora""",female,,0,0,370375,7.75,,Q,878,29,25to29years,Passengers,3rd Class,Ireland,0,1,Irish,Queenstown
train,276,1,1,"Andrews, Miss. Kornelia Theodosia",female,63,1,0,13502,77.9583,D7,S,62,62,50yearsplus,Passengers,1st Class,USA,0,1,American,Cherbourg
train,277,0,3,"Lindblom, Miss. Augusta Charlotta",female,45,0,0,347073,7.75,,S,1199,45,40to49years,Passengers,3rd Class,Sweden,0,0,European,Southampton
train,278,0,2,"Parkes, Mr. Francis ""Frank""",male,,0,0,239853,0,,S,1553,18,14to19years,Guarantee,2nd Class,Ireland,0,1,Irish,Belfast
train,279,0,3,"Rice, Master. Eric",male,7,4,1,382652,29.125,,Q,1690,2,00to13years,Children,3rd Class,Ireland,0,1,Irish,Queenstown
train,280,1,3,"Abbott, Mrs. Stanton (Rosa Hunt)",female,35,1,1,C.A. 2673,20.25,,S,4,39,35to39years,Passengers,3rd Class,USA,0,1,American,Southampton
train,281,0,3,"Duane, Mr. Frank",male,65,0,0,336439,7.75,,Q,605,65,50yearsplus,Passengers,3rd Class,Ireland,0,1,Irish,Queenstown
train,282,0,3,"Olsson, Mr. Nils Johan Goransson",male,28,0,0,347464,7.8542,,S,1511,28,25to29years,Passengers,3rd Class,Sweden,0,0,European,Southampton
train,283,0,3,"de Pelsmaeker, Mr. Alfons",male,16,0,0,345778,9.5,,S,535,16,14to19years,Passengers,3rd Class,Belgium,0,0,European,Southampton
train,284,1,3,"Dorking, Mr. Edward Arthur",male,19,0,0,A/5. 10482,8.05,,S,581,18,14to19years,Passengers,3rd Class,England,1,1,British,Southampton
train,285,0,1,"Smith, Mr. Richard William",male,,0,0,113056,26,A19,S,1897,43,40to49years,Passengers,1st Class,England,1,1,British,Southampton
train,286,0,3,"Stankovic, Mr. Ivan",male,33,0,0,349239,8.6625,,C,1925,33,30to34years,Passengers,3rd Class,Croatia,0,0,European,Cherbourg
train,287,1,3,"de Mulder, Mr. Theodore",male,30,0,0,345774,9.5,,S,534,30,30to34years,Passengers,3rd Class,Belgium,0,0,European,Southampton
train,288,0,3,"Naidenoff, Mr. Penko",male,22,0,0,349206,7.8958,,S,1432,22,20to24years,Passengers,3rd Class,Bulgaria,0,0,European,Southampton
train,289,1,2,"Hosono, Mr. Masabumi",male,42,0,0,237798,13,,S,951,41,40to49years,Passengers,2nd Class,Japan,0,0,Other,Southampton
train,290,1,3,"Connolly, Miss. Kate",female,22,0,0,370373,7.75,,Q,436,23,20to24years,Passengers,3rd Class,Ireland,0,1,Irish,Queenstown
train,291,1,1,"Barber, Miss. Ellen ""Nellie""",female,26,0,0,19877,78.85,,S,125,26,25to29years,Servants,1st Class,England,1,1,British,Southampton
train,292,1,1,"Bishop, Mrs. Dickinson H (Helen Walton)",female,19,1,0,11967,91.0792,B49,C,201,19,14to19years,Passengers,1st Class,USA,0,1,American,Cherbourg
train,293,0,2,"Levy, Mr. Rene Jacques",male,36,0,0,SC/Paris 2163,12.875,D,C,1189,36,35to39years,Passengers,2nd Class,Canada,0,1,OES,Southampton
train,294,0,3,"Haas, Miss. Aloisia",female,24,0,0,349236,8.85,,S,804,24,20to24years,Passengers,3rd Class,Switzerland,0,0,European,Southampton
train,295,0,3,"Mineff, Mr. Ivan",male,24,0,0,349233,7.8958,,S,1372,24,20to24years,Passengers,3rd Class,Bulgaria,0,0,European,Southampton
train,296,0,1,"Lewy, Mr. Ervin G",male,,0,0,PC 17612,27.7208,,C,1191,31,30to34years,Passengers,1st Class,USA,0,1,American,Cherbourg
train,297,0,3,"Hanna, Mr. Mansour",male,23.5,0,0,2693,7.2292,,C,823,35,35to39years,Passengers,3rd Class,Syria,0,0,Ottoman,Cherbourg
train,298,0,1,"Allison, Miss. Helen Loraine",female,2,1,2,113781,151.55,C22 C26,S,37,2,00to13years,Children,1st Class,Canada,0,1,OES,Southampton
train,299,1,1,"Saalfeld, Mr. Adolphe",male,,0,0,19988,30.5,C106,S,1766,47,40to49years,Passengers,1st Class,England,1,1,British,Southampton
train,300,1,1,"Baxter, Mrs. James (Helene DeLaudeniere Chaput)",female,50,0,1,PC 17558,247.5208,B58 B60,C,149,50,50yearsplus,Passengers,1st Class,Canada,0,1,OES,Cherbourg
train,301,1,3,"Kelly, Miss. Anna Katherine ""Annie Kate""",female,,0,0,9234,7.75,,Q,1081,20,20to24years,Passengers,3rd Class,Ireland,0,1,Irish,Queenstown
train,302,1,3,"McCoy, Mr. Bernard",male,,2,0,367226,23.25,,Q,1314,24,20to24years,Passengers,3rd Class,Ireland,0,1,Irish,Queenstown
train,303,0,3,"Johnson, Mr. William Cahoone Jr",male,19,0,0,LINE,0,,S,1032,19,14to19years,Passengers,3rd Class,USA,0,1,American,Southampton
train,304,1,2,"Keane, Miss. Nora A",female,,0,0,226593,12.35,E101,Q,1073,46,40to49years,Passengers,2nd Class,Ireland,0,1,Irish,Queenstown
train,305,0,3,"Williams, Mr. Howard Hugh ""Harry""",male,,0,0,A/5 2466,8.05,,S,2169,28,25to29years,Passengers,3rd Class,England,1,1,British,Southampton
train,306,1,1,"Allison, Master. Hudson Trevor",male,0.92,1,2,113781,151.55,C22 C26,S,39,0,00to13years,Children,1st Class,Canada,0,1,OES,Southampton
train,307,1,1,"Fleming, Miss. Margaret",female,,0,0,17421,110.8833,,C,669,42,40to49years,Servants,1st Class,USA,0,1,American,Cherbourg
train,308,1,1,"Penasco y Castellana, Mrs. Victor de Satode (Maria Josefa Perez de Soto y Vallejo)",female,17,1,0,PC 17758,108.9,C65,C,1580,22,20to24years,Passengers,1st Class,Spain,0,0,European,Cherbourg
train,309,0,2,"Abelson, Mr. Samuel",male,30,1,0,P/PP 3381,24,,C,9,30,30to34years,Passengers,2nd Class,France,0,0,European,Cherbourg
